,tract,serial_number,repeat_index,age,sex,individual_income
28467,1205,2011000856043,0,35-64,F,20000-40000
28468,1301,2011000856043,0,35-64,F,40000-80000
28469,1302,2011000856043,0,35-64,F,<=0
28470,1400,2011000856043,0,35-64,F,<=0
28471,5300,2011000856043,0,35-64,F,40000-80000
28472,5401,2011000856043,0,35-64,F,0-20000
28473,5402,2011000856043,0,35-64,F,40000-80000
28474,5500,2011000856043,0,35-64,F,<=0
28475,5600,2011000856043,0,35-64,F,<=0
28476,5701,2011000856043,0,35-64,F,<=0
28477,5702,2011000856043,0,35-64,F,20000-40000
28478,5800,2011000856043,0,35-64,F,20000-40000
28479,10100,2011000856043,0,35-64,F,40000-80000
28480,10204,2011000856043,0,35-64,F,20000-40000
28481,10400,2011000856043,0,35-64,F,<=0
28482,10500,2011000856043,0,35-64,F,20000-40000
28483,10601,2011000856043,0,35-64,F,20000-40000
28484,10603,2011000856043,0,35-64,F,<=0
28485,10700,2011000856043,0,35-64,F,20000-40000
28486,10800,2011000856043,0,35-64,F,0-20000
28487,10900,2011000856043,0,35-64,F,<=0
28488,11000,2011000856043,0,35-64,F,<=0
28489,301,2011000856043,0,0-17,F,<=0
28490,302,2011000856043,0,0-17,F,<=0
28491,500,2011000856043,0,0-17,F,<=0
28492,700,2011000856043,0,0-17,F,<=0
28493,800,2011000856043,0,0-17,F,<=0
28494,901,2011000856043,0,0-17,F,<=0
28495,902,2011000856043,0,0-17,F,<=0
28496,1000,2011000856043,0,0-17,F,<=0
28497,1100,2011000856043,0,0-17,F,<=0
28498,1201,2011000856043,0,0-17,F,0-20000
28499,1203,2011000856043,0,0-17,F,<=0
28500,1205,2011000856043,0,0-17,F,<=0
28501,1301,2011000856043,0,0-17,F,<=0
28502,1302,2011000856043,0,0-17,F,<=0
28503,1400,2011000856043,0,0-17,F,<=0
28504,5300,2011000856043,0,0-17,F,<=0
28505,5401,2011000856043,0,0-17,F,<=0
28506,5402,2011000856043,0,0-17,F,<=0
28507,5500,2011000856043,0,0-17,F,<=0
28508,5600,2011000856043,0,0-17,F,<=0
28509,5701,2011000856043,0,0-17,F,<=0
28510,5702,2011000856043,0,0-17,F,<=0
28511,5800,2011000856043,0,0-17,F,<=0
28512,10100,2011000856043,0,0-17,F,0-20000
28513,10204,2011000856043,0,0-17,F,<=0
28514,10400,2011000856043,0,0-17,F,<=0
28515,10500,2011000856043,0,0-17,F,<=0
28516,10601,2011000856043,0,0-17,F,<=0
28517,10603,2011000856043,0,0-17,F,<=0
28518,10700,2011000856043,0,0-17,F,<=0
28519,10800,2011000856043,0,0-17,F,<=0
28520,10900,2011000856043,0,0-17,F,<=0
28521,11000,2011000856043,0,0-17,F,<=0
28522,301,2011000856043,0,0-17,M,<=0
28523,302,2011000856043,0,0-17,M,<=0
28524,500,2011000856043,0,0-17,M,<=0
28525,700,2011000856043,0,0-17,M,<=0
28526,800,2011000856043,0,0-17,M,<=0
28527,901,2011000856043,0,0-17,M,<=0
28528,902,2011000856043,0,0-17,M,<=0
28529,1000,2011000856043,0,0-17,M,<=0
28530,1100,2011000856043,0,0-17,M,<=0
28531,1201,2011000856043,0,0-17,M,<=0
28532,1203,2011000856043,0,0-17,M,<=0
28533,1205,2011000856043,0,0-17,M,<=0
28534,1301,2011000856043,0,0-17,M,<=0
28535,1302,2011000856043,0,0-17,M,<=0
28536,1400,2011000856043,0,0-17,M,<=0
28537,5300,2011000856043,0,0-17,M,<=0
28538,5401,2011000856043,0,0-17,M,<=0
28539,5402,2011000856043,0,0-17,M,<=0
28540,5500,2011000856043,0,0-17,M,<=0
28541,5600,2011000856043,0,0-17,M,<=0
28542,5701,2011000856043,0,0-17,M,<=0
28543,5702,2011000856043,0,0-17,M,<=0
28544,5800,2011000856043,0,0-17,M,<=0
28545,10100,2011000856043,0,0-17,M,<=0
28546,10204,2011000856043,0,0-17,M,<=0
28547,10400,2011000856043,0,0-17,M,<=0
28548,10500,2011000856043,0,0-17,M,<=0
28549,10601,2011000856043,0,0-17,M,<=0
28550,10603,2011000856043,0,0-17,M,<=0
28551,10700,2011000856043,0,0-17,M,0-20000
28552,10800,2011000856043,0,0-17,M,<=0
28553,10900,2011000856043,0,0-17,M,<=0
28554,11000,2011000856043,0,0-17,M,<=0
28555,301,2011000859865,0,18-34,F,<=0
28556,500,2011000859865,0,18-34,F,0-20000
28557,800,2011000859865,0,18-34,F,<=0
28558,902,2011000859865,0,18-34,F,0-20000
28559,1000,2011000859865,0,18-34,F,0-20000
28560,1201,2011000859865,0,18-34,F,<=0
28561,1203,2011000859865,0,18-34,F,0-20000
28562,1205,2011000859865,0,18-34,F,<=0
28563,1301,2011000859865,0,18-34,F,0-20000
28564,5300,2011000859865,0,18-34,F,<=0
28565,5401,2011000859865,0,18-34,F,0-20000
28566,5500,2011000859865,0,18-34,F,<=0
28567,5600,2011000859865,0,18-34,F,0-20000
28568,5701,2011000859865,0,18-34,F,0-20000
28569,10100,2011000859865,0,18-34,F,0-20000
28570,10400,2011000859865,0,18-34,F,0-20000
28571,10601,2011000859865,0,18-34,F,0-20000
28572,10603,2011000859865,0,18-34,F,0-20000
28573,10700,2011000859865,0,18-34,F,0-20000
28574,10900,2011000859865,0,18-34,F,40000-80000
28575,11000,2011000859865,0,18-34,F,0-20000
28576,10900,2011000867429,0,35-64,M,0-20000
28577,10900,2011000867429,0,35-64,F,<=0
28578,10900,2011000867429,0,35-64,M,0-20000
28579,10900,2011000867429,0,18-34,F,<=0
28580,10900,2011000867429,0,0-17,F,<=0
28581,10900,2011000867429,0,0-17,M,<=0
28582,301,2011000868888,0,18-34,M,20000-40000
28583,500,2011000868888,0,18-34,M,<=0
28584,800,2011000868888,0,18-34,M,<=0
28585,902,2011000868888,0,18-34,M,0-20000
28586,1000,2011000868888,0,18-34,M,0-20000
28587,1201,2011000868888,0,18-34,M,40000-80000
28588,1203,2011000868888,0,18-34,M,0-20000
28589,1205,2011000868888,0,18-34,M,0-20000
28590,1301,2011000868888,0,18-34,M,0-20000
28591,5300,2011000868888,0,18-34,M,0-20000
28592,5401,2011000868888,0,18-34,M,<=0
28593,5500,2011000868888,0,18-34,M,0-20000
28594,5600,2011000868888,0,18-34,M,0-20000
28595,5701,2011000868888,0,18-34,M,0-20000
28596,10100,2011000868888,0,18-34,M,0-20000
28597,10400,2011000868888,0,18-34,M,0-20000
28598,10601,2011000868888,0,18-34,M,40000-80000
28599,10603,2011000868888,0,18-34,M,80000-100000
28600,10700,2011000868888,0,18-34,M,0-20000
28601,10900,2011000868888,0,18-34,M,0-20000
28602,11000,2011000868888,0,18-34,M,20000-40000
28603,301,2011000868888,0,18-34,F,0-20000
28604,500,2011000868888,0,18-34,F,0-20000
28605,800,2011000868888,0,18-34,F,0-20000
28606,902,2011000868888,0,18-34,F,0-20000
28607,1000,2011000868888,0,18-34,F,<=0
28608,1201,2011000868888,0,18-34,F,0-20000
28609,1203,2011000868888,0,18-34,F,0-20000
28610,1205,2011000868888,0,18-34,F,0-20000
28611,1301,2011000868888,0,18-34,F,<=0
28612,5300,2011000868888,0,18-34,F,<=0
28613,5401,2011000868888,0,18-34,F,<=0
28614,5500,2011000868888,0,18-34,F,<=0
28615,5600,2011000868888,0,18-34,F,0-20000
28616,5701,2011000868888,0,18-34,F,<=0
28617,10100,2011000868888,0,18-34,F,0-20000
28618,10400,2011000868888,0,18-34,F,20000-40000
28619,10601,2011000868888,0,18-34,F,<=0
28620,10603,2011000868888,0,18-34,F,0-20000
28621,10700,2011000868888,0,18-34,F,0-20000
28622,10900,2011000868888,0,18-34,F,<=0
28623,11000,2011000868888,0,18-34,F,20000-40000
28624,10900,2011000869066,0,35-64,M,0-20000
28625,10900,2011000869066,0,35-64,F,<=0
28626,1201,2011000871044,0,65+,M,<=0
28627,1301,2011000871044,0,65+,M,<=0
28628,10603,2011000871044,0,65+,M,100000+
28629,10700,2011000871044,0,65+,M,<=0
28630,10900,2011000871044,0,65+,M,0-20000
28631,1201,2011000871044,0,65+,F,<=0
28632,1301,2011000871044,0,65+,F,<=0
28633,10603,2011000871044,0,65+,F,0-20000
28634,10700,2011000871044,0,65+,F,<=0
28635,10900,2011000871044,0,65+,F,<=0
28636,301,2011000872132,0,35-64,F,0-20000
28637,302,2011000872132,0,35-64,F,0-20000
28638,402,2011000872132,0,35-64,F,20000-40000
28639,500,2011000872132,0,35-64,F,20000-40000
28640,700,2011000872132,0,35-64,F,40000-80000
28641,800,2011000872132,0,35-64,F,20000-40000
28642,901,2011000872132,0,35-64,F,0-20000
28643,902,2011000872132,0,35-64,F,40000-80000
28644,1000,2011000872132,0,35-64,F,0-20000
28645,1100,2011000872132,0,35-64,F,<=0
28646,1201,2011000872132,0,35-64,F,40000-80000
28647,1203,2011000872132,0,35-64,F,20000-40000
28648,1204,2011000872132,0,35-64,F,20000-40000
28649,1205,2011000872132,0,35-64,F,40000-80000
28650,1301,2011000872132,0,35-64,F,0-20000
28651,1302,2011000872132,0,35-64,F,40000-80000
28652,1400,2011000872132,0,35-64,F,0-20000
28653,5300,2011000872132,0,35-64,F,<=0
28654,5401,2011000872132,0,35-64,F,20000-40000
28655,5402,2011000872132,0,35-64,F,<=0
28656,5500,2011000872132,0,35-64,F,0-20000
28657,5600,2011000872132,0,35-64,F,<=0
28658,5701,2011000872132,0,35-64,F,0-20000
28659,5702,2011000872132,0,35-64,F,<=0
28660,5800,2011000872132,0,35-64,F,<=0
28661,10100,2011000872132,0,35-64,F,<=0
28662,10204,2011000872132,0,35-64,F,<=0
28663,10300,2011000872132,0,35-64,F,<=0
28664,10400,2011000872132,0,35-64,F,20000-40000
28665,10500,2011000872132,0,35-64,F,40000-80000
28666,10601,2011000872132,0,35-64,F,40000-80000
28667,10603,2011000872132,0,35-64,F,40000-80000
28668,10604,2011000872132,0,35-64,F,<=0
28669,10700,2011000872132,0,35-64,F,0-20000
28670,10800,2011000872132,0,35-64,F,20000-40000
28671,10900,2011000872132,0,35-64,F,40000-80000
28672,11000,2011000872132,0,35-64,F,<=0
28673,902,2011000874259,0,18-34,M,<=0
28674,1201,2011000874259,0,18-34,M,0-20000
28675,1205,2011000874259,0,18-34,M,0-20000
28676,1301,2011000874259,0,18-34,M,20000-40000
28677,5600,2011000874259,0,18-34,M,0-20000
28678,10603,2011000874259,0,18-34,M,<=0
28679,10700,2011000874259,0,18-34,M,0-20000
28680,10900,2011000874259,0,18-34,M,0-20000
28681,902,2011000874259,0,18-34,M,<=0
28682,1201,2011000874259,0,18-34,M,<=0
28683,1205,2011000874259,0,18-34,M,0-20000
28684,1301,2011000874259,0,18-34,M,0-20000
28685,5600,2011000874259,0,18-34,M,0-20000
28686,10603,2011000874259,0,18-34,M,<=0
28687,10700,2011000874259,0,18-34,M,20000-40000
28688,10900,2011000874259,0,18-34,M,0-20000
28689,301,2011000874979,0,35-64,M,80000-100000
28690,302,2011000874979,0,35-64,M,<=0
28691,402,2011000874979,0,35-64,M,20000-40000
28692,500,2011000874979,0,35-64,M,0-20000
28693,700,2011000874979,0,35-64,M,0-20000
28694,800,2011000874979,0,35-64,M,40000-80000
28695,901,2011000874979,0,35-64,M,0-20000
28696,902,2011000874979,0,35-64,M,20000-40000
28697,1000,2011000874979,0,35-64,M,80000-100000
28698,1100,2011000874979,0,35-64,M,<=0
28699,1201,2011000874979,0,35-64,M,0-20000
28700,1203,2011000874979,0,35-64,M,20000-40000
28701,1204,2011000874979,0,35-64,M,0-20000
28702,1205,2011000874979,0,35-64,M,<=0
28703,1301,2011000874979,0,35-64,M,0-20000
28704,1302,2011000874979,0,35-64,M,40000-80000
28705,1400,2011000874979,0,35-64,M,40000-80000
28706,5300,2011000874979,0,35-64,M,40000-80000
28707,5401,2011000874979,0,35-64,M,0-20000
28708,5402,2011000874979,0,35-64,M,40000-80000
28709,5500,2011000874979,0,35-64,M,20000-40000
28710,5600,2011000874979,0,35-64,M,20000-40000
28711,5701,2011000874979,0,35-64,M,<=0
28712,5702,2011000874979,0,35-64,M,<=0
28713,5800,2011000874979,0,35-64,M,40000-80000
28714,10100,2011000874979,0,35-64,M,80000-100000
28715,10204,2011000874979,0,35-64,M,80000-100000
28716,10400,2011000874979,0,35-64,M,<=0
28717,10500,2011000874979,0,35-64,M,40000-80000
28718,10601,2011000874979,0,35-64,M,0-20000
28719,10603,2011000874979,0,35-64,M,0-20000
28720,10700,2011000874979,0,35-64,M,80000-100000
28721,10800,2011000874979,0,35-64,M,<=0
28722,10900,2011000874979,0,35-64,M,20000-40000
28723,11000,2011000874979,0,35-64,M,20000-40000
28724,301,2011000874979,0,35-64,F,40000-80000
28725,302,2011000874979,0,35-64,F,40000-80000
28726,402,2011000874979,0,35-64,F,0-20000
28727,500,2011000874979,0,35-64,F,40000-80000
28728,700,2011000874979,0,35-64,F,<=0
28729,800,2011000874979,0,35-64,F,40000-80000
28730,901,2011000874979,0,35-64,F,<=0
28731,902,2011000874979,0,35-64,F,20000-40000
28732,1000,2011000874979,0,35-64,F,<=0
28733,1100,2011000874979,0,35-64,F,40000-80000
28734,1201,2011000874979,0,35-64,F,<=0
28735,1203,2011000874979,0,35-64,F,0-20000
28736,1204,2011000874979,0,35-64,F,<=0
28737,1205,2011000874979,0,35-64,F,0-20000
28738,1301,2011000874979,0,35-64,F,40000-80000
28739,1302,2011000874979,0,35-64,F,0-20000
28740,1400,2011000874979,0,35-64,F,<=0
28741,5300,2011000874979,0,35-64,F,0-20000
28742,5401,2011000874979,0,35-64,F,<=0
28743,5402,2011000874979,0,35-64,F,20000-40000
28744,5500,2011000874979,0,35-64,F,20000-40000
28745,5600,2011000874979,0,35-64,F,<=0
28746,5701,2011000874979,0,35-64,F,40000-80000
28747,5702,2011000874979,0,35-64,F,20000-40000
28748,5800,2011000874979,0,35-64,F,<=0
28749,10100,2011000874979,0,35-64,F,0-20000
28750,10204,2011000874979,0,35-64,F,20000-40000
28751,10400,2011000874979,0,35-64,F,20000-40000
28752,10500,2011000874979,0,35-64,F,0-20000
28753,10601,2011000874979,0,35-64,F,20000-40000
28754,10603,2011000874979,0,35-64,F,<=0
28755,10700,2011000874979,0,35-64,F,40000-80000
28756,10800,2011000874979,0,35-64,F,<=0
28757,10900,2011000874979,0,35-64,F,<=0
28758,11000,2011000874979,0,35-64,F,40000-80000
28759,200,2011000878008,0,18-34,M,40000-80000
28760,301,2011000878008,0,18-34,M,0-20000
28761,301,2011000878008,1,18-34,M,0-20000
28762,302,2011000878008,0,18-34,M,<=0
28763,302,2011000878008,1,18-34,M,0-20000
28764,401,2011000878008,0,18-34,M,<=0
28765,402,2011000878008,0,18-34,M,0-20000
28766,500,2011000878008,0,18-34,M,<=0
28767,500,2011000878008,1,18-34,M,0-20000
28768,700,2011000878008,0,18-34,M,20000-40000
28769,700,2011000878008,1,18-34,M,0-20000
28770,800,2011000878008,0,18-34,M,0-20000
28771,800,2011000878008,1,18-34,M,0-20000
28772,901,2011000878008,0,18-34,M,0-20000
28773,901,2011000878008,1,18-34,M,0-20000
28774,902,2011000878008,0,18-34,M,20000-40000
28775,902,2011000878008,1,18-34,M,0-20000
28776,902,2011000878008,2,18-34,M,<=0
28777,1000,2011000878008,0,18-34,M,20000-40000
28778,1000,2011000878008,1,18-34,M,40000-80000
28779,1100,2011000878008,0,18-34,M,0-20000
28780,1100,2011000878008,1,18-34,M,0-20000
28781,1201,2011000878008,0,18-34,M,0-20000
28782,1201,2011000878008,1,18-34,M,0-20000
28783,1201,2011000878008,2,18-34,M,0-20000
28784,1203,2011000878008,0,18-34,M,40000-80000
28785,1203,2011000878008,1,18-34,M,20000-40000
28786,1204,2011000878008,0,18-34,M,0-20000
28787,1205,2011000878008,0,18-34,M,0-20000
28788,1205,2011000878008,1,18-34,M,40000-80000
28789,1206,2011000878008,0,18-34,M,80000-100000
28790,1301,2011000878008,0,18-34,M,0-20000
28791,1301,2011000878008,1,18-34,M,0-20000
28792,1301,2011000878008,2,18-34,M,40000-80000
28793,1302,2011000878008,0,18-34,M,<=0
28794,1302,2011000878008,1,18-34,M,0-20000
28795,1400,2011000878008,0,18-34,M,0-20000
28796,1400,2011000878008,1,18-34,M,0-20000
28797,5300,2011000878008,0,18-34,M,40000-80000
28798,5300,2011000878008,1,18-34,M,0-20000
28799,5401,2011000878008,0,18-34,M,0-20000
28800,5401,2011000878008,1,18-34,M,0-20000
28801,5402,2011000878008,0,18-34,M,40000-80000
28802,5402,2011000878008,1,18-34,M,<=0
28803,5500,2011000878008,0,18-34,M,20000-40000
28804,5500,2011000878008,1,18-34,M,0-20000
28805,5600,2011000878008,0,18-34,M,0-20000
28806,5600,2011000878008,1,18-34,M,0-20000
28807,5600,2011000878008,2,18-34,M,<=0
28808,5701,2011000878008,0,18-34,M,<=0
28809,5701,2011000878008,1,18-34,M,<=0
28810,5702,2011000878008,0,18-34,M,<=0
28811,5702,2011000878008,1,18-34,M,0-20000
28812,5800,2011000878008,0,18-34,M,<=0
28813,5800,2011000878008,1,18-34,M,<=0
28814,5900,2011000878008,0,18-34,M,<=0
28815,6000,2011000878008,0,18-34,M,<=0
28816,10100,2011000878008,0,18-34,M,20000-40000
28817,10100,2011000878008,1,18-34,M,0-20000
28818,10204,2011000878008,0,18-34,M,<=0
28819,10204,2011000878008,1,18-34,M,0-20000
28820,10300,2011000878008,0,18-34,M,0-20000
28821,10400,2011000878008,0,18-34,M,0-20000
28822,10400,2011000878008,1,18-34,M,0-20000
28823,10500,2011000878008,0,18-34,M,40000-80000
28824,10500,2011000878008,1,18-34,M,40000-80000
28825,10601,2011000878008,0,18-34,M,0-20000
28826,10601,2011000878008,1,18-34,M,40000-80000
28827,10603,2011000878008,0,18-34,M,<=0
28828,10603,2011000878008,1,18-34,M,0-20000
28829,10603,2011000878008,2,18-34,M,0-20000
28830,10604,2011000878008,0,18-34,M,0-20000
28831,10700,2011000878008,0,18-34,M,0-20000
28832,10700,2011000878008,1,18-34,M,0-20000
28833,10700,2011000878008,2,18-34,M,<=0
28834,10800,2011000878008,0,18-34,M,0-20000
28835,10800,2011000878008,1,18-34,M,0-20000
28836,10900,2011000878008,0,18-34,M,0-20000
28837,10900,2011000878008,1,18-34,M,20000-40000
28838,10900,2011000878008,2,18-34,M,0-20000
28839,11000,2011000878008,0,18-34,M,0-20000
28840,11000,2011000878008,1,18-34,M,0-20000
28841,11100,2011000878008,0,18-34,M,0-20000
28842,301,2011000878316,0,65+,M,<=0
28843,302,2011000878316,0,65+,M,40000-80000
28844,402,2011000878316,0,65+,M,<=0
28845,500,2011000878316,0,65+,M,<=0
28846,700,2011000878316,0,65+,M,0-20000
28847,800,2011000878316,0,65+,M,<=0
28848,901,2011000878316,0,65+,M,<=0
28849,902,2011000878316,0,65+,M,<=0
28850,1000,2011000878316,0,65+,M,<=0
28851,1100,2011000878316,0,65+,M,0-20000
28852,1201,2011000878316,0,65+,M,0-20000
28853,1203,2011000878316,0,65+,M,<=0
28854,1204,2011000878316,0,65+,M,20000-40000
28855,1205,2011000878316,0,65+,M,<=0
28856,1301,2011000878316,0,65+,M,<=0
28857,1302,2011000878316,0,65+,M,<=0
28858,1400,2011000878316,0,65+,M,<=0
28859,5300,2011000878316,0,65+,M,<=0
28860,5401,2011000878316,0,65+,M,<=0
28861,5402,2011000878316,0,65+,M,<=0
28862,5500,2011000878316,0,65+,M,<=0
28863,5600,2011000878316,0,65+,M,<=0
28864,5701,2011000878316,0,65+,M,<=0
28865,5702,2011000878316,0,65+,M,<=0
28866,5800,2011000878316,0,65+,M,<=0
28867,5900,2011000878316,0,65+,M,<=0
28868,10100,2011000878316,0,65+,M,<=0
28869,10204,2011000878316,0,65+,M,40000-80000
28870,10300,2011000878316,0,65+,M,<=0
28871,10400,2011000878316,0,65+,M,0-20000
28872,10500,2011000878316,0,65+,M,<=0
28873,10601,2011000878316,0,65+,M,<=0
28874,10603,2011000878316,0,65+,M,<=0
28875,10604,2011000878316,0,65+,M,<=0
28876,10700,2011000878316,0,65+,M,<=0
28877,10800,2011000878316,0,65+,M,<=0
28878,10900,2011000878316,0,65+,M,<=0
28879,11000,2011000878316,0,65+,M,<=0
28880,11100,2011000878316,0,65+,M,<=0
28881,301,2011000878316,0,65+,F,<=0
28882,302,2011000878316,0,65+,F,<=0
28883,402,2011000878316,0,65+,F,<=0
28884,500,2011000878316,0,65+,F,<=0
28885,700,2011000878316,0,65+,F,<=0
28886,800,2011000878316,0,65+,F,<=0
28887,901,2011000878316,0,65+,F,<=0
28888,902,2011000878316,0,65+,F,<=0
28889,1000,2011000878316,0,65+,F,<=0
28890,1100,2011000878316,0,65+,F,<=0
28891,1201,2011000878316,0,65+,F,0-20000
28892,1203,2011000878316,0,65+,F,<=0
28893,1204,2011000878316,0,65+,F,<=0
28894,1205,2011000878316,0,65+,F,<=0
28895,1301,2011000878316,0,65+,F,<=0
28896,1302,2011000878316,0,65+,F,<=0
28897,1400,2011000878316,0,65+,F,0-20000
28898,5300,2011000878316,0,65+,F,<=0
28899,5401,2011000878316,0,65+,F,<=0
28900,5402,2011000878316,0,65+,F,<=0
28901,5500,2011000878316,0,65+,F,<=0
28902,5600,2011000878316,0,65+,F,<=0
28903,5701,2011000878316,0,65+,F,<=0
28904,5702,2011000878316,0,65+,F,<=0
28905,5800,2011000878316,0,65+,F,<=0
28906,5900,2011000878316,0,65+,F,0-20000
28907,10100,2011000878316,0,65+,F,<=0
28908,10204,2011000878316,0,65+,F,<=0
28909,10300,2011000878316,0,65+,F,<=0
28910,10400,2011000878316,0,65+,F,<=0
28911,10500,2011000878316,0,65+,F,<=0
28912,10601,2011000878316,0,65+,F,<=0
28913,10603,2011000878316,0,65+,F,<=0
28914,10604,2011000878316,0,65+,F,<=0
28915,10700,2011000878316,0,65+,F,<=0
28916,10800,2011000878316,0,65+,F,0-20000
28917,10900,2011000878316,0,65+,F,<=0
28918,11000,2011000878316,0,65+,F,0-20000
28919,11100,2011000878316,0,65+,F,<=0
28920,301,2011000881844,0,18-34,F,0-20000
28921,302,2011000881844,0,18-34,F,0-20000
28922,402,2011000881844,0,18-34,F,0-20000
28923,500,2011000881844,0,18-34,F,0-20000
28924,700,2011000881844,0,18-34,F,0-20000
28925,800,2011000881844,0,18-34,F,0-20000
28926,901,2011000881844,0,18-34,F,0-20000
28927,902,2011000881844,0,18-34,F,0-20000
28928,1000,2011000881844,0,18-34,F,40000-80000
28929,1100,2011000881844,0,18-34,F,0-20000
28930,1201,2011000881844,0,18-34,F,<=0
28931,1203,2011000881844,0,18-34,F,0-20000
28932,1204,2011000881844,0,18-34,F,0-20000
28933,1205,2011000881844,0,18-34,F,0-20000
28934,1301,2011000881844,0,18-34,F,0-20000
28935,1302,2011000881844,0,18-34,F,20000-40000
28936,1400,2011000881844,0,18-34,F,20000-40000
28937,5300,2011000881844,0,18-34,F,0-20000
28938,5401,2011000881844,0,18-34,F,<=0
28939,5402,2011000881844,0,18-34,F,0-20000
28940,5500,2011000881844,0,18-34,F,<=0
28941,5600,2011000881844,0,18-34,F,0-20000
28942,5701,2011000881844,0,18-34,F,0-20000
28943,5702,2011000881844,0,18-34,F,0-20000
28944,5800,2011000881844,0,18-34,F,<=0
28945,10100,2011000881844,0,18-34,F,0-20000
28946,10204,2011000881844,0,18-34,F,0-20000
28947,10300,2011000881844,0,18-34,F,0-20000
28948,10400,2011000881844,0,18-34,F,0-20000
28949,10500,2011000881844,0,18-34,F,<=0
28950,10601,2011000881844,0,18-34,F,20000-40000
28951,10603,2011000881844,0,18-34,F,<=0
28952,10604,2011000881844,0,18-34,F,0-20000
28953,10700,2011000881844,0,18-34,F,0-20000
28954,10800,2011000881844,0,18-34,F,<=0
28955,10900,2011000881844,0,18-34,F,<=0
