,tract,serial_number,repeat_index,age,sex,individual_income
44731,1302,2011000110745,0,35-64,F,20000-40000
44732,1400,2011000110745,0,35-64,F,40000-80000
44733,5300,2011000110745,0,35-64,F,20000-40000
44734,5401,2011000110745,0,35-64,F,0-20000
44735,5402,2011000110745,0,35-64,F,40000-80000
44736,5500,2011000110745,0,35-64,F,80000-100000
44737,5600,2011000110745,0,35-64,F,0-20000
44738,5701,2011000110745,0,35-64,F,0-20000
44739,5702,2011000110745,0,35-64,F,20000-40000
44740,5800,2011000110745,0,35-64,F,20000-40000
44741,5900,2011000110745,0,35-64,F,<=0
44742,6000,2011000110745,0,35-64,F,0-20000
44743,10100,2011000110745,0,35-64,F,0-20000
44744,10204,2011000110745,0,35-64,F,0-20000
44745,10300,2011000110745,0,35-64,F,<=0
44746,10400,2011000110745,0,35-64,F,40000-80000
44747,10500,2011000110745,0,35-64,F,0-20000
44748,10601,2011000110745,0,35-64,F,0-20000
44749,10603,2011000110745,0,35-64,F,40000-80000
44750,10604,2011000110745,0,35-64,F,<=0
44751,10700,2011000110745,0,35-64,F,20000-40000
44752,10800,2011000110745,0,35-64,F,<=0
44753,10900,2011000110745,0,35-64,F,80000-100000
44754,10900,2011000110745,1,35-64,F,<=0
44755,11000,2011000110745,0,35-64,F,0-20000
44756,11100,2011000110745,0,35-64,F,<=0
44757,200,2011000110745,0,35-64,M,20000-40000
44758,301,2011000110745,0,35-64,M,40000-80000
44759,302,2011000110745,0,35-64,M,0-20000
44760,401,2011000110745,0,35-64,M,100000+
44761,402,2011000110745,0,35-64,M,20000-40000
44762,500,2011000110745,0,35-64,M,<=0
44763,700,2011000110745,0,35-64,M,0-20000
44764,800,2011000110745,0,35-64,M,<=0
44765,901,2011000110745,0,35-64,M,0-20000
44766,902,2011000110745,0,35-64,M,40000-80000
44767,1000,2011000110745,0,35-64,M,40000-80000
44768,1100,2011000110745,0,35-64,M,40000-80000
44769,1201,2011000110745,0,35-64,M,20000-40000
44770,1203,2011000110745,0,35-64,M,40000-80000
44771,1204,2011000110745,0,35-64,M,40000-80000
44772,1205,2011000110745,0,35-64,M,0-20000
44773,1206,2011000110745,0,35-64,M,20000-40000
44774,1301,2011000110745,0,35-64,M,40000-80000
44775,1302,2011000110745,0,35-64,M,0-20000
44776,1400,2011000110745,0,35-64,M,0-20000
44777,5300,2011000110745,0,35-64,M,20000-40000
44778,5401,2011000110745,0,35-64,M,40000-80000
44779,5402,2011000110745,0,35-64,M,0-20000
44780,5500,2011000110745,0,35-64,M,0-20000
44781,5600,2011000110745,0,35-64,M,<=0
44782,5701,2011000110745,0,35-64,M,0-20000
44783,5702,2011000110745,0,35-64,M,100000+
44784,5800,2011000110745,0,35-64,M,20000-40000
44785,5900,2011000110745,0,35-64,M,40000-80000
44786,6000,2011000110745,0,35-64,M,40000-80000
44787,10100,2011000110745,0,35-64,M,40000-80000
44788,10204,2011000110745,0,35-64,M,100000+
44789,10300,2011000110745,0,35-64,M,<=0
44790,10400,2011000110745,0,35-64,M,20000-40000
44791,10500,2011000110745,0,35-64,M,0-20000
44792,10601,2011000110745,0,35-64,M,20000-40000
44793,10603,2011000110745,0,35-64,M,<=0
44794,10604,2011000110745,0,35-64,M,0-20000
44795,10700,2011000110745,0,35-64,M,20000-40000
44796,10800,2011000110745,0,35-64,M,<=0
44797,10900,2011000110745,0,35-64,M,80000-100000
44798,10900,2011000110745,1,35-64,M,80000-100000
44799,11000,2011000110745,0,35-64,M,40000-80000
44800,11100,2011000110745,0,35-64,M,<=0
44801,200,2011000110745,0,0-17,M,<=0
44802,301,2011000110745,0,0-17,M,<=0
44803,302,2011000110745,0,0-17,M,<=0
44804,401,2011000110745,0,0-17,M,<=0
44805,402,2011000110745,0,0-17,M,<=0
44806,500,2011000110745,0,0-17,M,0-20000
44807,700,2011000110745,0,0-17,M,0-20000
44808,800,2011000110745,0,0-17,M,<=0
44809,901,2011000110745,0,0-17,M,<=0
44810,902,2011000110745,0,0-17,M,<=0
44811,1000,2011000110745,0,0-17,M,<=0
44812,1100,2011000110745,0,0-17,M,<=0
44813,1201,2011000110745,0,0-17,M,<=0
44814,1203,2011000110745,0,0-17,M,0-20000
44815,1204,2011000110745,0,0-17,M,<=0
44816,1205,2011000110745,0,0-17,M,<=0
44817,1206,2011000110745,0,0-17,M,<=0
44818,1301,2011000110745,0,0-17,M,<=0
44819,1302,2011000110745,0,0-17,M,<=0
44820,1400,2011000110745,0,0-17,M,<=0
44821,5300,2011000110745,0,0-17,M,<=0
44822,5401,2011000110745,0,0-17,M,<=0
44823,5402,2011000110745,0,0-17,M,<=0
44824,5500,2011000110745,0,0-17,M,<=0
44825,5600,2011000110745,0,0-17,M,<=0
44826,5701,2011000110745,0,0-17,M,<=0
44827,5702,2011000110745,0,0-17,M,<=0
44828,5800,2011000110745,0,0-17,M,<=0
44829,5900,2011000110745,0,0-17,M,<=0
44830,6000,2011000110745,0,0-17,M,<=0
44831,10100,2011000110745,0,0-17,M,<=0
44832,10204,2011000110745,0,0-17,M,<=0
44833,10300,2011000110745,0,0-17,M,<=0
44834,10400,2011000110745,0,0-17,M,<=0
44835,10500,2011000110745,0,0-17,M,<=0
44836,10601,2011000110745,0,0-17,M,<=0
44837,10603,2011000110745,0,0-17,M,<=0
44838,10604,2011000110745,0,0-17,M,<=0
44839,10700,2011000110745,0,0-17,M,<=0
44840,10800,2011000110745,0,0-17,M,<=0
44841,10900,2011000110745,0,0-17,M,<=0
44842,10900,2011000110745,1,0-17,M,<=0
44843,11000,2011000110745,0,0-17,M,<=0
44844,11100,2011000110745,0,0-17,M,<=0
44845,800,2011000113806,0,35-64,F,20000-40000
44846,902,2011000113806,0,35-64,F,<=0
44847,1201,2011000113806,0,35-64,F,80000-100000
44848,1205,2011000113806,0,35-64,F,<=0
44849,1301,2011000113806,0,35-64,F,40000-80000
44850,5300,2011000113806,0,35-64,F,20000-40000
44851,5500,2011000113806,0,35-64,F,20000-40000
44852,5600,2011000113806,0,35-64,F,40000-80000
44853,5701,2011000113806,0,35-64,F,<=0
44854,10603,2011000113806,0,35-64,F,<=0
44855,10700,2011000113806,0,35-64,F,20000-40000
44856,10900,2011000113806,0,35-64,F,0-20000
44857,11000,2011000113806,0,35-64,F,40000-80000
44858,800,2011000113806,0,35-64,M,<=0
44859,902,2011000113806,0,35-64,M,80000-100000
44860,1201,2011000113806,0,35-64,M,100000+
44861,1205,2011000113806,0,35-64,M,40000-80000
44862,1301,2011000113806,0,35-64,M,40000-80000
44863,5300,2011000113806,0,35-64,M,40000-80000
44864,5500,2011000113806,0,35-64,M,0-20000
44865,5600,2011000113806,0,35-64,M,0-20000
44866,5701,2011000113806,0,35-64,M,20000-40000
44867,10603,2011000113806,0,35-64,M,<=0
44868,10700,2011000113806,0,35-64,M,<=0
44869,10900,2011000113806,0,35-64,M,40000-80000
44870,11000,2011000113806,0,35-64,M,40000-80000
44871,200,2011000114531,0,18-34,F,20000-40000
44872,301,2011000114531,0,18-34,F,0-20000
44873,302,2011000114531,0,18-34,F,<=0
44874,402,2011000114531,0,18-34,F,<=0
44875,500,2011000114531,0,18-34,F,0-20000
44876,700,2011000114531,0,18-34,F,0-20000
44877,800,2011000114531,0,18-34,F,0-20000
44878,901,2011000114531,0,18-34,F,<=0
44879,902,2011000114531,0,18-34,F,0-20000
44880,1000,2011000114531,0,18-34,F,0-20000
44881,1100,2011000114531,0,18-34,F,0-20000
44882,1201,2011000114531,0,18-34,F,<=0
44883,1203,2011000114531,0,18-34,F,40000-80000
44884,1204,2011000114531,0,18-34,F,0-20000
44885,1205,2011000114531,0,18-34,F,<=0
44886,1206,2011000114531,0,18-34,F,0-20000
44887,1301,2011000114531,0,18-34,F,20000-40000
44888,1302,2011000114531,0,18-34,F,0-20000
44889,1400,2011000114531,0,18-34,F,0-20000
44890,5300,2011000114531,0,18-34,F,40000-80000
44891,5401,2011000114531,0,18-34,F,0-20000
44892,5402,2011000114531,0,18-34,F,0-20000
44893,5500,2011000114531,0,18-34,F,0-20000
44894,5600,2011000114531,0,18-34,F,<=0
44895,5701,2011000114531,0,18-34,F,0-20000
44896,5702,2011000114531,0,18-34,F,<=0
44897,5800,2011000114531,0,18-34,F,20000-40000
44898,5900,2011000114531,0,18-34,F,0-20000
44899,6000,2011000114531,0,18-34,F,<=0
44900,10100,2011000114531,0,18-34,F,40000-80000
44901,10204,2011000114531,0,18-34,F,<=0
44902,10300,2011000114531,0,18-34,F,0-20000
44903,10400,2011000114531,0,18-34,F,0-20000
44904,10500,2011000114531,0,18-34,F,0-20000
44905,10601,2011000114531,0,18-34,F,20000-40000
44906,10603,2011000114531,0,18-34,F,0-20000
44907,10604,2011000114531,0,18-34,F,0-20000
44908,10700,2011000114531,0,18-34,F,0-20000
44909,10800,2011000114531,0,18-34,F,0-20000
44910,10900,2011000114531,0,18-34,F,<=0
44911,11000,2011000114531,0,18-34,F,0-20000
44912,11100,2011000114531,0,18-34,F,<=0
44913,200,2011000114531,0,0-17,M,<=0
44914,301,2011000114531,0,0-17,M,<=0
44915,302,2011000114531,0,0-17,M,<=0
44916,402,2011000114531,0,0-17,M,<=0
44917,500,2011000114531,0,0-17,M,<=0
44918,700,2011000114531,0,0-17,M,<=0
44919,800,2011000114531,0,0-17,M,<=0
44920,901,2011000114531,0,0-17,M,<=0
44921,902,2011000114531,0,0-17,M,<=0
44922,1000,2011000114531,0,0-17,M,<=0
44923,1100,2011000114531,0,0-17,M,<=0
44924,1201,2011000114531,0,0-17,M,<=0
44925,1203,2011000114531,0,0-17,M,<=0
44926,1204,2011000114531,0,0-17,M,<=0
44927,1205,2011000114531,0,0-17,M,<=0
44928,1206,2011000114531,0,0-17,M,<=0
44929,1301,2011000114531,0,0-17,M,<=0
44930,1302,2011000114531,0,0-17,M,<=0
44931,1400,2011000114531,0,0-17,M,<=0
44932,5300,2011000114531,0,0-17,M,<=0
44933,5401,2011000114531,0,0-17,M,<=0
44934,5402,2011000114531,0,0-17,M,<=0
44935,5500,2011000114531,0,0-17,M,<=0
44936,5600,2011000114531,0,0-17,M,<=0
44937,5701,2011000114531,0,0-17,M,<=0
44938,5702,2011000114531,0,0-17,M,<=0
44939,5800,2011000114531,0,0-17,M,<=0
44940,5900,2011000114531,0,0-17,M,<=0
44941,6000,2011000114531,0,0-17,M,<=0
44942,10100,2011000114531,0,0-17,M,<=0
44943,10204,2011000114531,0,0-17,M,<=0
44944,10300,2011000114531,0,0-17,M,<=0
44945,10400,2011000114531,0,0-17,M,<=0
44946,10500,2011000114531,0,0-17,M,<=0
44947,10601,2011000114531,0,0-17,M,<=0
44948,10603,2011000114531,0,0-17,M,<=0
44949,10604,2011000114531,0,0-17,M,<=0
44950,10700,2011000114531,0,0-17,M,<=0
44951,10800,2011000114531,0,0-17,M,<=0
44952,10900,2011000114531,0,0-17,M,<=0
44953,11000,2011000114531,0,0-17,M,<=0
44954,11100,2011000114531,0,0-17,M,<=0
44955,200,2011000114531,0,0-17,M,<=0
44956,301,2011000114531,0,0-17,M,<=0
44957,302,2011000114531,0,0-17,M,<=0
44958,402,2011000114531,0,0-17,M,<=0
44959,500,2011000114531,0,0-17,M,<=0
44960,700,2011000114531,0,0-17,M,<=0
44961,800,2011000114531,0,0-17,M,<=0
44962,901,2011000114531,0,0-17,M,<=0
44963,902,2011000114531,0,0-17,M,<=0
44964,1000,2011000114531,0,0-17,M,<=0
44965,1100,2011000114531,0,0-17,M,<=0
44966,1201,2011000114531,0,0-17,M,<=0
44967,1203,2011000114531,0,0-17,M,<=0
44968,1204,2011000114531,0,0-17,M,<=0
44969,1205,2011000114531,0,0-17,M,<=0
44970,1206,2011000114531,0,0-17,M,<=0
44971,1301,2011000114531,0,0-17,M,<=0
44972,1302,2011000114531,0,0-17,M,<=0
44973,1400,2011000114531,0,0-17,M,<=0
44974,5300,2011000114531,0,0-17,M,<=0
44975,5401,2011000114531,0,0-17,M,<=0
44976,5402,2011000114531,0,0-17,M,<=0
44977,5500,2011000114531,0,0-17,M,<=0
44978,5600,2011000114531,0,0-17,M,<=0
44979,5701,2011000114531,0,0-17,M,<=0
44980,5702,2011000114531,0,0-17,M,<=0
44981,5800,2011000114531,0,0-17,M,<=0
44982,5900,2011000114531,0,0-17,M,<=0
44983,6000,2011000114531,0,0-17,M,<=0
44984,10100,2011000114531,0,0-17,M,<=0
44985,10204,2011000114531,0,0-17,M,<=0
44986,10300,2011000114531,0,0-17,M,<=0
44987,10400,2011000114531,0,0-17,M,<=0
44988,10500,2011000114531,0,0-17,M,<=0
44989,10601,2011000114531,0,0-17,M,<=0
44990,10603,2011000114531,0,0-17,M,<=0
44991,10604,2011000114531,0,0-17,M,<=0
44992,10700,2011000114531,0,0-17,M,<=0
44993,10800,2011000114531,0,0-17,M,0-20000
44994,10900,2011000114531,0,0-17,M,<=0
44995,11000,2011000114531,0,0-17,M,<=0
44996,11100,2011000114531,0,0-17,M,<=0
44997,10900,2011000120045,0,65+,F,<=0
44998,200,2011000121588,0,35-64,M,40000-80000
44999,301,2011000121588,0,35-64,M,<=0
45000,302,2011000121588,0,35-64,M,<=0
45001,401,2011000121588,0,35-64,M,<=0
45002,402,2011000121588,0,35-64,M,20000-40000
45003,500,2011000121588,0,35-64,M,100000+
45004,700,2011000121588,0,35-64,M,<=0
45005,800,2011000121588,0,35-64,M,100000+
45006,800,2011000121588,1,35-64,M,<=0
45007,901,2011000121588,0,35-64,M,80000-100000
45008,902,2011000121588,0,35-64,M,40000-80000
45009,902,2011000121588,1,35-64,M,40000-80000
45010,1000,2011000121588,0,35-64,M,80000-100000
45011,1100,2011000121588,0,35-64,M,40000-80000
45012,1201,2011000121588,0,35-64,M,20000-40000
45013,1201,2011000121588,1,35-64,M,40000-80000
45014,1203,2011000121588,0,35-64,M,20000-40000
45015,1204,2011000121588,0,35-64,M,0-20000
45016,1205,2011000121588,0,35-64,M,40000-80000
45017,1205,2011000121588,1,35-64,M,40000-80000
45018,1206,2011000121588,0,35-64,M,20000-40000
45019,1301,2011000121588,0,35-64,M,20000-40000
45020,1301,2011000121588,1,35-64,M,40000-80000
45021,1302,2011000121588,0,35-64,M,40000-80000
45022,1400,2011000121588,0,35-64,M,0-20000
45023,5300,2011000121588,0,35-64,M,80000-100000
45024,5300,2011000121588,1,35-64,M,80000-100000
45025,5401,2011000121588,0,35-64,M,40000-80000
45026,5401,2011000121588,1,35-64,M,20000-40000
45027,5402,2011000121588,0,35-64,M,0-20000
45028,5500,2011000121588,0,35-64,M,0-20000
45029,5500,2011000121588,1,35-64,M,100000+
45030,5600,2011000121588,0,35-64,M,100000+
45031,5600,2011000121588,1,35-64,M,40000-80000
45032,5701,2011000121588,0,35-64,M,40000-80000
45033,5701,2011000121588,1,35-64,M,0-20000
45034,5702,2011000121588,0,35-64,M,80000-100000
45035,5800,2011000121588,0,35-64,M,40000-80000
45036,5900,2011000121588,0,35-64,M,40000-80000
45037,6000,2011000121588,0,35-64,M,0-20000
45038,10100,2011000121588,0,35-64,M,40000-80000
45039,10204,2011000121588,0,35-64,M,<=0
45040,10300,2011000121588,0,35-64,M,100000+
45041,10400,2011000121588,0,35-64,M,40000-80000
45042,10500,2011000121588,0,35-64,M,<=0
45043,10601,2011000121588,0,35-64,M,0-20000
45044,10603,2011000121588,0,35-64,M,20000-40000
45045,10603,2011000121588,1,35-64,M,40000-80000
45046,10604,2011000121588,0,35-64,M,<=0
45047,10700,2011000121588,0,35-64,M,80000-100000
45048,10700,2011000121588,1,35-64,M,<=0
45049,10800,2011000121588,0,35-64,M,20000-40000
45050,10900,2011000121588,0,35-64,M,<=0
45051,10900,2011000121588,1,35-64,M,80000-100000
45052,10900,2011000121588,2,35-64,M,40000-80000
45053,11000,2011000121588,0,35-64,M,0-20000
45054,11000,2011000121588,1,35-64,M,0-20000
45055,11100,2011000121588,0,35-64,M,20000-40000
45056,1201,2011000125240,0,35-64,F,<=0
45057,1301,2011000125240,0,35-64,F,20000-40000
45058,10603,2011000125240,0,35-64,F,20000-40000
45059,10700,2011000125240,0,35-64,F,<=0
45060,10900,2011000125240,0,35-64,F,<=0
45061,1201,2011000125240,0,65+,M,<=0
45062,1301,2011000125240,0,65+,M,<=0
45063,10603,2011000125240,0,65+,M,<=0
45064,10700,2011000125240,0,65+,M,<=0
45065,10900,2011000125240,0,65+,M,<=0
45066,301,2011000126361,0,35-64,F,0-20000
45067,302,2011000126361,0,35-64,F,40000-80000
45068,402,2011000126361,0,35-64,F,40000-80000
45069,500,2011000126361,0,35-64,F,20000-40000
45070,700,2011000126361,0,35-64,F,<=0
45071,800,2011000126361,0,35-64,F,0-20000
45072,901,2011000126361,0,35-64,F,20000-40000
45073,902,2011000126361,0,35-64,F,<=0
45074,1000,2011000126361,0,35-64,F,0-20000
45075,1100,2011000126361,0,35-64,F,0-20000
45076,1201,2011000126361,0,35-64,F,<=0
45077,1203,2011000126361,0,35-64,F,40000-80000
45078,1204,2011000126361,0,35-64,F,<=0
45079,1205,2011000126361,0,35-64,F,0-20000
45080,1301,2011000126361,0,35-64,F,80000-100000
45081,1302,2011000126361,0,35-64,F,0-20000
45082,1400,2011000126361,0,35-64,F,40000-80000
45083,5300,2011000126361,0,35-64,F,40000-80000
45084,5401,2011000126361,0,35-64,F,20000-40000
45085,5402,2011000126361,0,35-64,F,0-20000
45086,5500,2011000126361,0,35-64,F,<=0
45087,5600,2011000126361,0,35-64,F,0-20000
45088,5701,2011000126361,0,35-64,F,20000-40000
45089,5702,2011000126361,0,35-64,F,<=0
45090,5800,2011000126361,0,35-64,F,40000-80000
45091,5900,2011000126361,0,35-64,F,20000-40000
45092,10100,2011000126361,0,35-64,F,40000-80000
45093,10204,2011000126361,0,35-64,F,<=0
45094,10300,2011000126361,0,35-64,F,20000-40000
45095,10400,2011000126361,0,35-64,F,0-20000
45096,10500,2011000126361,0,35-64,F,<=0
45097,10601,2011000126361,0,35-64,F,0-20000
45098,10603,2011000126361,0,35-64,F,20000-40000
45099,10604,2011000126361,0,35-64,F,40000-80000
45100,10700,2011000126361,0,35-64,F,40000-80000
45101,10800,2011000126361,0,35-64,F,0-20000
45102,10900,2011000126361,0,35-64,F,0-20000
45103,11000,2011000126361,0,35-64,F,0-20000
45104,11100,2011000126361,0,35-64,F,20000-40000
45105,800,2011000130925,0,65+,F,<=0
45106,902,2011000130925,0,65+,F,<=0
45107,1000,2011000130925,0,65+,F,<=0
45108,1201,2011000130925,0,65+,F,<=0
45109,1205,2011000130925,0,65+,F,20000-40000
45110,1301,2011000130925,0,65+,F,<=0
45111,5300,2011000130925,0,65+,F,<=0
45112,5401,2011000130925,0,65+,F,20000-40000
45113,5500,2011000130925,0,65+,F,<=0
45114,5600,2011000130925,0,65+,F,<=0
45115,5701,2011000130925,0,65+,F,<=0
45116,10603,2011000130925,0,65+,F,<=0
45117,10700,2011000130925,0,65+,F,<=0
45118,10900,2011000130925,0,65+,F,<=0
45119,11000,2011000130925,0,65+,F,<=0
45120,301,2011000132344,0,35-64,M,40000-80000
45121,302,2011000132344,0,35-64,M,<=0
45122,402,2011000132344,0,35-64,M,20000-40000
45123,500,2011000132344,0,35-64,M,<=0
45124,700,2011000132344,0,35-64,M,<=0
45125,800,2011000132344,0,35-64,M,0-20000
45126,901,2011000132344,0,35-64,M,20000-40000
45127,902,2011000132344,0,35-64,M,<=0
45128,1000,2011000132344,0,35-64,M,20000-40000
45129,1100,2011000132344,0,35-64,M,<=0
45130,1201,2011000132344,0,35-64,M,0-20000
45131,1203,2011000132344,0,35-64,M,0-20000
45132,1204,2011000132344,0,35-64,M,20000-40000
45133,1205,2011000132344,0,35-64,M,<=0
45134,1301,2011000132344,0,35-64,M,40000-80000
45135,1302,2011000132344,0,35-64,M,<=0
45136,1400,2011000132344,0,35-64,M,40000-80000
45137,5300,2011000132344,0,35-64,M,0-20000
45138,5401,2011000132344,0,35-64,M,100000+
45139,5402,2011000132344,0,35-64,M,40000-80000
45140,5500,2011000132344,0,35-64,M,40000-80000
45141,5600,2011000132344,0,35-64,M,80000-100000
45142,5701,2011000132344,0,35-64,M,100000+
45143,5702,2011000132344,0,35-64,M,20000-40000
45144,5800,2011000132344,0,35-64,M,<=0
45145,10100,2011000132344,0,35-64,M,40000-80000
45146,10204,2011000132344,0,35-64,M,20000-40000
45147,10300,2011000132344,0,35-64,M,20000-40000
45148,10400,2011000132344,0,35-64,M,20000-40000
45149,10500,2011000132344,0,35-64,M,40000-80000
45150,10601,2011000132344,0,35-64,M,<=0
45151,10603,2011000132344,0,35-64,M,20000-40000
45152,10604,2011000132344,0,35-64,M,40000-80000
45153,10700,2011000132344,0,35-64,M,0-20000
45154,10800,2011000132344,0,35-64,M,40000-80000
45155,10900,2011000132344,0,35-64,M,0-20000
45156,11000,2011000132344,0,35-64,M,20000-40000
45157,301,2011000132344,0,18-34,F,0-20000
45158,302,2011000132344,0,18-34,F,<=0
45159,402,2011000132344,0,18-34,F,0-20000
45160,500,2011000132344,0,18-34,F,20000-40000
45161,700,2011000132344,0,18-34,F,<=0
45162,800,2011000132344,0,18-34,F,0-20000
45163,901,2011000132344,0,18-34,F,20000-40000
45164,902,2011000132344,0,18-34,F,0-20000
45165,1000,2011000132344,0,18-34,F,0-20000
45166,1100,2011000132344,0,18-34,F,0-20000
45167,1201,2011000132344,0,18-34,F,<=0
45168,1203,2011000132344,0,18-34,F,0-20000
45169,1204,2011000132344,0,18-34,F,<=0
45170,1205,2011000132344,0,18-34,F,0-20000
45171,1301,2011000132344,0,18-34,F,0-20000
45172,1302,2011000132344,0,18-34,F,<=0
45173,1400,2011000132344,0,18-34,F,40000-80000
45174,5300,2011000132344,0,18-34,F,0-20000
45175,5401,2011000132344,0,18-34,F,0-20000
45176,5402,2011000132344,0,18-34,F,80000-100000
45177,5500,2011000132344,0,18-34,F,0-20000
45178,5600,2011000132344,0,18-34,F,0-20000
45179,5701,2011000132344,0,18-34,F,<=0
45180,5702,2011000132344,0,18-34,F,20000-40000
45181,5800,2011000132344,0,18-34,F,0-20000
45182,10100,2011000132344,0,18-34,F,20000-40000
45183,10204,2011000132344,0,18-34,F,0-20000
45184,10300,2011000132344,0,18-34,F,0-20000
45185,10400,2011000132344,0,18-34,F,<=0
45186,10500,2011000132344,0,18-34,F,0-20000
45187,10601,2011000132344,0,18-34,F,<=0
45188,10603,2011000132344,0,18-34,F,0-20000
45189,10604,2011000132344,0,18-34,F,0-20000
45190,10700,2011000132344,0,18-34,F,0-20000
45191,10800,2011000132344,0,18-34,F,<=0
45192,10900,2011000132344,0,18-34,F,0-20000
45193,11000,2011000132344,0,18-34,F,0-20000
45194,301,2011000132344,0,0-17,M,<=0
45195,302,2011000132344,0,0-17,M,<=0
45196,402,2011000132344,0,0-17,M,<=0
45197,500,2011000132344,0,0-17,M,<=0
45198,700,2011000132344,0,0-17,M,<=0
45199,800,2011000132344,0,0-17,M,<=0
45200,901,2011000132344,0,0-17,M,<=0
45201,902,2011000132344,0,0-17,M,<=0
45202,1000,2011000132344,0,0-17,M,<=0
45203,1100,2011000132344,0,0-17,M,<=0
45204,1201,2011000132344,0,0-17,M,<=0
45205,1203,2011000132344,0,0-17,M,<=0
45206,1204,2011000132344,0,0-17,M,<=0
